date,mode,pcs
1986-06-01,9,-43.35766
1987-05-17,0,-204.11992
1987-05-17,1,-0.4764867
1987-05-17,2,-380.98425
1987-05-17,3,-221.2528
1987-05-17,4,271.0027
1987-05-17,5,-51.03376
1987-05-17,6,-9.616248
1987-05-17,7,341.70215
1987-05-17,8,-216.39957
1987-05-17,9,-46.723194
1987-05-18,0,-282.5272
1987-05-18,1,236.63448
1987-05-18,2,-79.49005
1987-05-18,3,-117.32735
1987-05-18,4,330.0168
1987-05-18,5,-176.68678
1987-05-18,6,-125.6239
1987-05-18,7,339.15442
1987-05-18,8,-232.61809
1987-05-18,9,-12.102889
1987-05-19,0,-273.5042
1987-05-19,1,551.74817
1987-05-19,2,-88.57417
1987-05-19,3,-149.74821
1987-05-19,4,183.63864
1987-05-19,5,-120.17747
1987-05-19,6,-67.653625
1987-05-19,7,413.66324
1987-05-19,8,-226.73026
1987-05-19,9,165.6759
1987-05-20,0,-584.20544
1987-05-20,1,650.8256
1987-05-20,2,-0.64433724
1987-05-20,3,-379.25272
1987-05-20,4,105.46019
1987-05-20,5,-259.84222
1987-05-20,6,106.03117
1987-05-20,7,294.7533
1987-05-20,8,-219.95645
1987-05-20,9,231.34818
1987-05-21,0,-847.4546
1987-05-21,1,586.8885
1987-05-21,2,47.2015
1987-05-21,3,-451.0388
1987-05-21,4,42.076202
1987-05-21,5,-254.77078
1987-05-21,6,125.46088
1987-05-21,7,130.37024
1987-05-21,8,-267.849
1987-05-21,9,215.68063
1987-05-22,0,-970.3136
1987-05-22,1,216.10216
1987-05-22,2,139.23453
1987-05-22,3,-119.50729
1987-05-22,4,50.600933
1987-05-22,5,-341.1147
1987-05-22,6,145.37978
1987-05-22,7,129.99411
1987-05-22,8,-145.02936
1987-05-22,9,265.85135
1987-05-23,0,-875.11536
1987-05-23,1,43.162735
1987-05-23,2,-42.193348
1987-05-23,3,79.412796
1987-05-23,4,261.80365
1987-05-23,5,-349.06174
1987-05-23,6,80.55664
1987-05-23,7,134.61665
1987-05-23,8,-77.110916
1987-05-23,9,200.41795
1987-05-24,0,-727.6286
1987-05-24,1,40.240726
1987-05-24,2,-31.841318
1987-05-24,3,-39.771713
1987-05-24,4,205.56859
1987-05-24,5,-274.54642
1987-05-24,6,-27.582664
1987-05-24,7,120.74798
1987-05-24,8,-62.327053
1987-05-24,9,135.93399
1987-05-25,0,-712.4983
1987-05-25,1,268.17035
1987-05-25,2,83.95714
1987-05-25,3,-176.1068
1987-05-25,4,128.31158
1987-05-25,5,-324.8848
1987-05-25,6,-141.09845
1987-05-25,7,72.29667
1987-05-25,8,-161.85611
1987-05-25,9,-75.13997
1987-05-26,0,-918.4076
1987-05-26,1,590.519
1987-05-26,2,233.46687
1987-05-26,3,-375.67966
1987-05-26,4,155.51611
1987-05-26,5,-367.80298
1987-05-26,6,44.854183
1987-05-26,7,-18.247934
1987-05-26,8,-85.2803
1987-05-26,9,-72.167465
1987-05-27,0,-1017.6231
1987-05-27,1,445.58847
1987-05-27,2,274.4812
1987-05-27,3,-395.89893
1987-05-27,4,149.7677
1987-05-27,5,-236.66129
1987-05-27,6,106.78309
1987-05-27,7,4.277957
1987-05-27,8,-14.901563
1987-05-27,9,81.249466
1987-05-28,0,-1052.441
1987-05-28,1,271.9689
1987-05-28,2,272.96808
1987-05-28,3,-382.70554
1987-05-28,4,77.14543
1987-05-28,5,-31.17103
1987-05-28,6,36.175945
1987-05-28,7,41.292377
1987-05-28,8,-126.26856
1987-05-28,9,136.07191
1987-05-29,0,-949.5604
1987-05-29,1,45.13999
1987-05-29,2,180.95444
1987-05-29,3,-235.65256
1987-05-29,4,42.783516
1987-05-29,5,-19.705448
1987-05-29,6,-39.135643
1987-05-29,7,92.45115
1987-05-29,8,-159.69272
1987-05-29,9,200.5245
1987-05-30,0,-889.65594
1987-05-30,1,-80.010635
1987-05-30,2,113.153534
1987-05-30,3,-128.33665
1987-05-30,4,5.910434
1987-05-30,5,-74.603905
1987-05-30,6,-144.10298
1987-05-30,7,41.323463
1987-05-30,8,-133.66655
1987-05-30,9,186.9629
1987-05-31,0,-719.8492
1987-05-31,1,-43.887924
1987-05-31,2,16.978825
1987-05-31,3,171.45958
1987-05-31,4,-240.14632
1987-05-31,5,-1.4269665
1987-05-31,6,-367.12717
1987-05-31,7,195.24191
1987-05-31,8,-92.59177
1987-05-31,9,384.1818
1987-06-01,0,-593.29767
1987-06-01,1,-91.06805
1987-06-01,2,152.16168
1987-06-01,3,186.17363
1987-06-01,4,-185.37112
1987-06-01,5,256.55606
1987-06-01,6,-270.31787
1987-06-01,7,191.27084
1987-06-01,8,130.54889
1987-06-01,9,226.09166
1988-05-17,0,292.17545
1988-05-17,1,398.29276
1988-05-17,2,-400.59708
1988-05-17,3,327.12875
1988-05-17,4,-383.2393
1988-05-17,5,-379.2314
1988-05-17,6,-114.625275
1988-05-17,7,114.71147
1988-05-17,8,-54.808414
1988-05-17,9,103.38586
1988-05-18,0,-151.07726
1988-05-18,1,434.60434
1988-05-18,2,-285.83115
1988-05-18,3,-193.53456
1988-05-18,4,-392.77057
1988-05-18,5,-152.0191
1988-05-18,6,-7.0962844
1988-05-18,7,250.54338
1988-05-18,8,332.73117
1988-05-18,9,70.350464
1988-05-19,0,-400.85068
1988-05-19,1,126.51529
1988-05-19,2,-75.79537
1988-05-19,3,-524.02795
1988-05-19,4,-557.1656
1988-05-19,5,9.4847555
1988-05-19,6,117.2677
1988-05-19,7,192.15495
1988-05-19,8,337.86542
1988-05-19,9,85.87775
1988-05-20,0,-267.6408
1988-05-20,1,-136.68088
1988-05-20,2,109.23095
1988-05-20,3,-648.5407
1988-05-20,4,-509.02332
1988-05-20,5,-43.097717
1988-05-20,6,42.91095
1988-05-20,7,97.15086
1988-05-20,8,261.01257
1988-05-20,9,125.233475
1988-05-21,0,-144.32832
1988-05-21,1,-397.63504
1988-05-21,2,160.17377
1988-05-21,3,-558.54364
1988-05-21,4,-343.94116
1988-05-21,5,-54.572052
1988-05-21,6,-21.279871
1988-05-21,7,41.27982
1988-05-21,8,139.65431
1988-05-21,9,104.01879
1988-05-22,0,10.687567
1988-05-22,1,-591.69836
1988-05-22,2,78.27361
1988-05-22,3,-464.74814
1988-05-22,4,-253.79028
1988-05-22,5,-93.572464
1988-05-22,6,-163.64069
1988-05-22,7,-92.85932
1988-05-22,8,-186.94238
1988-05-22,9,5.83975
1988-05-23,0,-29.024906
1988-05-23,1,-331.22955
1988-05-23,2,-127.508766
1988-05-23,3,-322.1391
1988-05-23,4,-279.94684
1988-05-23,5,-244.8376
1988-05-23,6,-498.12656
1988-05-23,7,-35.61503
1988-05-23,8,-267.47253
1988-05-23,9,57.48903
1988-05-24,0,352.52512
1988-05-24,1,-146.23969
1988-05-24,2,-96.82453
1988-05-24,3,-55.81204
1988-05-24,4,-42.51784
1988-05-24,5,-341.47263
1988-05-24,6,-466.27914
1988-05-24,7,132.95503
1988-05-24,8,16.201958
1988-05-24,9,-138.94302
1988-05-25,0,562.7175
1988-05-25,1,-45.65409
1988-05-25,2,-289.84824
1988-05-25,3,34.09424
1988-05-25,4,12.443489
1988-05-25,5,-208.47893
1988-05-25,6,-295.57532
1988-05-25,7,106.45955
1988-05-25,8,144.26666
1988-05-25,9,-106.70994
1988-05-26,0,485.81216
1988-05-26,1,-125.71046
1988-05-26,2,-565.9289
1988-05-26,3,-19.98661
1988-05-26,4,-191.88084
1988-05-26,5,7.80002
1988-05-26,6,-142.41362
1988-05-26,7,56.844566
1988-05-26,8,155.45232
1988-05-26,9,-122.259674
1988-05-27,0,38.925034
1988-05-27,1,-15.582145
1988-05-27,2,-429.80838
1988-05-27,3,178.43193
1988-05-27,4,-60.5686
1988-05-27,5,67.76907
1988-05-27,6,-187.03181
1988-05-27,7,111.5746
1988-05-27,8,-91.038445
1988-05-27,9,-205.27742
1988-05-28,0,-356.14822
1988-05-28,1,-39.607983
1988-05-28,2,-143.28578
1988-05-28,3,79.8978
1988-05-28,4,-228.43443
1988-05-28,5,-47.20729
1988-05-28,6,-183.45108
1988-05-28,7,189.9342
1988-05-28,8,175.14677
1988-05-28,9,10.109837
1988-05-29,0,-526.75433
1988-05-29,1,560.62555
1988-05-29,2,-326.97427
1988-05-29,3,204.9956
1988-05-29,4,-419.35052
1988-05-29,5,-53.26831
1988-05-29,6,-340.85263
1988-05-29,7,105.276505
1988-05-29,8,-134.20872
1988-05-29,9,10.761664
1988-05-30,0,-799.55365
1988-05-30,1,831.2787
1988-05-30,2,-3.6699224
1988-05-30,3,-467.56378
1988-05-30,4,-120.44413
1988-05-30,5,-111.863884
1988-05-30,6,-123.06767
1988-05-30,7,5.575152
1988-05-30,8,137.61047
1988-05-30,9,28.194555
1988-05-31,0,-889.0658
1988-05-31,1,325.262
1988-05-31,2,-70.25892
1988-05-31,3,-608.626
1988-05-31,4,18.359129
1988-05-31,5,86.25039
1988-05-31,6,-195.20094
1988-05-31,7,115.764244
1988-05-31,8,169.24905
1988-05-31,9,105.39535
1988-06-01,0,-633.0214
1988-06-01,1,220.52162
1988-06-01,2,-279.7018
1988-06-01,3,-182.41634
1988-06-01,4,-65.66134
1988-06-01,5,383.5786
1988-06-01,6,-473.68393
1988-06-01,7,179.1437
1988-06-01,8,-95.78225
1988-06-01,9,-40.121925
1989-05-17,0,-96.803696
1989-05-17,1,431.5
1989-05-17,2,142.86429
1989-05-17,3,-799.953
1989-05-17,4,-339.71045
1989-05-17,5,256.8815
1989-05-17,6,130.57947
1989-05-17,7,81.7291
1989-05-17,8,193.85678
1989-05-17,9,376.15298
1989-05-18,0,-516.6383
1989-05-18,1,347.70853
1989-05-18,2,-46.25946
1989-05-18,3,-220.77202
1989-05-18,4,-506.7958
1989-05-18,5,378.88614
1989-05-18,6,-157.0662
1989-05-18,7,-15.941907
1989-05-18,8,-376.66885
1989-05-18,9,496.49408
1989-05-19,0,-719.7253
1989-05-19,1,191.96837
1989-05-19,2,135.02815
1989-05-19,3,-22.927692
1989-05-19,4,-573.7567
1989-05-19,5,294.28958
1989-05-19,6,-62.16996
1989-05-19,7,-117.90753
1989-05-19,8,-91.5845
1989-05-19,9,99.472015
1989-05-20,0,-411.39188
1989-05-20,1,-161.21
1989-05-20,2,304.18283
1989-05-20,3,217.73106
1989-05-20,4,-449.45325
1989-05-20,5,354.9106
1989-05-20,6,316.62042
1989-05-20,7,-131.8939
1989-05-20,8,18.140654
1989-05-20,9,-73.153755
1989-05-21,0,-64.428925
1989-05-21,1,-103.89008
1989-05-21,2,62.00242
1989-05-21,3,541.58923
1989-05-21,4,-318.0604
1989-05-21,5,183.4474
1989-05-21,6,234.08243
1989-05-21,7,-80.30654
1989-05-21,8,-7.3841057
1989-05-21,9,-5.429641
1989-05-22,0,95.072105
1989-05-22,1,103.211845
1989-05-22,2,-60.984386
1989-05-22,3,553.3938
1989-05-22,4,-177.02895
1989-05-22,5,167.26743
1989-05-22,6,-16.246832
1989-05-22,7,-69.27947
1989-05-22,8,35.504505
1989-05-22,9,-152.87999
1989-05-23,0,90.94652
1989-05-23,1,222.32854
1989-05-23,2,-176.32268
1989-05-23,3,685.1936
1989-05-23,4,-291.67078
1989-05-23,5,68.009056
1989-05-23,6,-76.569565
1989-05-23,7,-183.99593
1989-05-23,8,-165.42726
1989-05-23,9,-242.1382
1989-05-24,0,-23.107067
1989-05-24,1,596.45764
1989-05-24,2,-98.0636
1989-05-24,3,738.2229
1989-05-24,4,-439.13223
1989-05-24,5,60.70001
1989-05-24,6,35.409985
1989-05-24,7,-79.64949
1989-05-24,8,249.83705
1989-05-24,9,-102.9967
1989-05-25,0,-59.924988
1989-05-25,1,634.31604
1989-05-25,2,403.48273
1989-05-25,3,360.3737
1989-05-25,4,-226.28513
1989-05-25,5,471.9975
1989-05-25,6,300.72195
1989-05-25,7,-107.72446
1989-05-25,8,48.808865
1989-05-25,9,-219.50322
1989-05-26,0,-64.273926
1989-05-26,1,204.68227
1989-05-26,2,853.7424
1989-05-26,3,317.46866
1989-05-26,4,-52.835827
1989-05-26,5,241.28796
1989-05-26,6,305.12662
1989-05-26,7,-108.0331
1989-05-26,8,-131.05669
1989-05-26,9,-5.6522226
1989-05-27,0,-52.13153
1989-05-27,1,-42.15561
1989-05-27,2,424.68066
1989-05-27,3,675.3687
1989-05-27,4,164.88203
1989-05-27,5,-14.9999485
1989-05-27,6,13.023598
1989-05-27,7,-113.65846
1989-05-27,8,73.812355
1989-05-27,9,222.17862
1989-05-28,0,-6.48275
1989-05-28,1,253.52724
1989-05-28,2,-191.99464
1989-05-28,3,691.5415
1989-05-28,4,331.3434
1989-05-28,5,146.71179
1989-05-28,6,-113.16025
1989-05-28,7,-184.64339
1989-05-28,8,168.3984
1989-05-28,9,75.456345
1989-05-29,0,-322.8691
1989-05-29,1,271.0854
1989-05-29,2,-327.30438
1989-05-29,3,410.6656
1989-05-29,4,331.5041
1989-05-29,5,155.04088
1989-05-29,6,128.0686
1989-05-29,7,-286.3816
1989-05-29,8,45.102913
1989-05-29,9,-14.362093
1989-05-30,0,-531.9747
1989-05-30,1,88.155785
1989-05-30,2,-1.1963652
1989-05-30,3,169.61609
1989-05-30,4,479.49268
1989-05-30,5,63.851368
1989-05-30,6,199.44933
1989-05-30,7,-80.85313
1989-05-30,8,238.50154
1989-05-30,9,-99.0444
1989-05-31,0,-653.5294
1989-05-31,1,-190.24129
1989-05-31,2,210.03395
1989-05-31,3,-10.23164
1989-05-31,4,492.13852
1989-05-31,5,69.691864
1989-05-31,6,236.8916
1989-05-31,7,-28.12792
1989-05-31,8,138.53656
1989-05-31,9,-83.721245
1989-06-01,0,-682.37006
1989-06-01,1,-595.009
1989-06-01,2,188.65848
1989-06-01,3,-7.2876916
1989-06-01,4,555.2514
1989-06-01,5,-34.30289
1989-06-01,6,271.25848
1989-06-01,7,-139.23518
1989-06-01,8,55.404747
1989-06-01,9,-13.513092
1990-05-17,0,62.34535
1990-05-17,1,203.05734
1990-05-17,2,742.19604
1990-05-17,3,287.30582
1990-05-17,4,-35.109257
1990-05-17,5,90.190186
1990-05-17,6,96.91674
1990-05-17,7,-201.4899
1990-05-17,8,-233.76561
1990-05-17,9,-11.212868
1990-05-18,0,720.66235
1990-05-18,1,562.9186
1990-05-18,2,551.6169
1990-05-18,3,447.85175
1990-05-18,4,-10.789522
1990-05-18,5,-262.19492
1990-05-18,6,168.3375
1990-05-18,7,-200.32404
1990-05-18,8,168.52019
1990-05-18,9,238.09953
1990-05-19,0,728.96875
1990-05-19,1,971.2168
1990-05-19,2,178.69257
1990-05-19,3,111.27419
1990-05-19,4,214.98642
1990-05-19,5,279.29163
1990-05-19,6,-13.934193
1990-05-19,7,-75.78736
1990-05-19,8,-14.284958
1990-05-19,9,49.909904
1990-05-20,0,202.34932
1990-05-20,1,1163.6387
1990-05-20,2,373.8884
1990-05-20,3,60.163376
1990-05-20,4,37.084568
1990-05-20,5,183.51009
1990-05-20,6,-184.49411
1990-05-20,7,-113.83151
1990-05-20,8,-208.26894
1990-05-20,9,26.190989
1990-05-21,0,31.753185
1990-05-21,1,637.4634
1990-05-21,2,117.783066
1990-05-21,3,199.56897
1990-05-21,4,-225.42691
1990-05-21,5,115.82238
1990-05-21,6,-341.95728
1990-05-21,7,-71.532684
1990-05-21,8,-97.337944
1990-05-21,9,24.698368
1990-05-22,0,242.53511
1990-05-22,1,295.24548
1990-05-22,2,-258.3225
1990-05-22,3,330.89432
1990-05-22,4,-207.7024
1990-05-22,5,14.211192
1990-05-22,6,-80.711655
1990-05-22,7,-178.64561
1990-05-22,8,-154.94057
1990-05-22,9,-97.11489
1990-05-23,0,360.84787
1990-05-23,1,366.6707
1990-05-23,2,-473.688
1990-05-23,3,293.94815
1990-05-23,4,-240.3266
1990-05-23,5,-5.1528635
1990-05-23,6,81.490005
1990-05-23,7,-227.09851
1990-05-23,8,-225.4485
1990-05-23,9,-17.120985
1990-05-24,0,261.21332
1990-05-24,1,753.5269
1990-05-24,2,-434.6215
1990-05-24,3,156.31018
1990-05-24,4,-199.01074
1990-05-24,5,-107.51774
1990-05-24,6,133.5085
1990-05-24,7,-263.37357
1990-05-24,8,-168.19368
1990-05-24,9,21.16085
1990-05-25,0,113.29138
1990-05-25,1,759.38495
1990-05-25,2,-175.34572
1990-05-25,3,-56.60557
1990-05-25,4,-162.67072
1990-05-25,5,140.12213
1990-05-25,6,166.94576
1990-05-25,7,-228.18759
1990-05-25,8,-33.01469
1990-05-25,9,34.707664
1990-05-26,0,-31.505583
1990-05-26,1,469.44934
1990-05-26,2,-51.55696
1990-05-26,3,123.07982
1990-05-26,4,-63.488525
1990-05-26,5,76.58874
1990-05-26,6,146.93198
1990-05-26,7,-237.83122
1990-05-26,8,-99.08436
1990-05-26,9,-4.0902014
1990-05-27,0,167.73598
1990-05-27,1,419.2995
1990-05-27,2,6.2096004
1990-05-27,3,89.549034
1990-05-27,4,-118.49728
1990-05-27,5,48.735806
1990-05-27,6,-59.065746
1990-05-27,7,-173.4287
1990-05-27,8,-92.89894
1990-05-27,9,-33.61281
1990-05-28,0,173.98982
1990-05-28,1,648.9107
1990-05-28,2,-239.49088
1990-05-28,3,-37.32549
1990-05-28,4,-176.6887
1990-05-28,5,-377.08096
1990-05-28,6,-119.47454
1990-05-28,7,-209.93527
1990-05-28,8,-261.3799
1990-05-28,9,-127.90866
1990-05-29,0,168.30844
1990-05-29,1,645.7092
1990-05-29,2,7.262894
1990-05-29,3,-237.97075
1990-05-29,4,-29.684128
1990-05-29,5,-450.24612
1990-05-29,6,-47.146473
1990-05-29,7,-13.234479
1990-05-29,8,186.52725
1990-05-29,9,-78.347694
1990-05-30,0,271.8144
1990-05-30,1,639.1354
1990-05-30,2,-78.869644
1990-05-30,3,-156.06976
1990-05-30,4,-91.11973
1990-05-30,5,-103.41962
1990-05-30,6,-226.26878
1990-05-30,7,-145.07562
1990-05-30,8,83.99172
1990-05-30,9,41.320534
1990-05-31,0,214.0707
1990-05-31,1,943.68066
1990-05-31,2,-326.22232
1990-05-31,3,117.83479
1990-05-31,4,161.99297
1990-05-31,5,78.36719
1990-05-31,6,-387.0678
1990-05-31,7,-207.35068
1990-05-31,8,-111.80795
1990-05-31,9,-65.42108
1990-06-01,0,-278.94394
1990-06-01,1,750.81555
1990-06-01,2,-116.781624
1990-06-01,3,105.50256
1990-06-01,4,240.07568
1990-06-01,5,186.68533
1990-06-01,6,-187.39278
1990-06-01,7,-151.43234
1990-06-01,8,-25.334257
1990-06-01,9,-51.42136
1991-05-17,0,-550.9696
1991-05-17,1,215.99403
1991-05-17,2,47.92891
1991-05-17,3,31.75415
1991-05-17,4,28.68032
1991-05-17,5,-329.11996
1991-05-17,6,-408.23215
1991-05-17,7,104.70875
1991-05-17,8,-213.4526
1991-05-17,9,30.780136
1991-05-18,0,-514.9016
1991-05-18,1,410.20993
1991-05-18,2,-47.745872
1991-05-18,3,-37.258522
1991-05-18,4,260.9872
1991-05-18,5,-388.81348
1991-05-18,6,-310.25766
1991-05-18,7,-30.031944
1991-05-18,8,55.718945
1991-05-18,9,-198.05745
1991-05-19,0,-774.91785
1991-05-19,1,175.0701
1991-05-19,2,-405.0688
1991-05-19,3,-144.0225
1991-05-19,4,313.55405
1991-05-19,5,-301.21185
1991-05-19,6,-74.34383
1991-05-19,7,-150.3266
1991-05-19,8,162.58705
1991-05-19,9,-199.04417
1991-05-20,0,-837.74615
1991-05-20,1,-67.57244
1991-05-20,2,-519.8804
1991-05-20,3,-287.89362
1991-05-20,4,281.7951
1991-05-20,5,-210.15247
1991-05-20,6,32.036613
1991-05-20,7,-30.072702
1991-05-20,8,135.52028
1991-05-20,9,-135.39954
1991-05-21,0,-946.1755
1991-05-21,1,-64.647545
1991-05-21,2,-366.302
1991-05-21,3,-372.27783
1991-05-21,4,161.5395
1991-05-21,5,-262.0474
1991-05-21,6,75.542656
1991-05-21,7,38.424683
1991-05-21,8,78.63896
1991-05-21,9,-14.559542
1991-05-22,0,-886.71423
1991-05-22,1,-93.88593
1991-05-22,2,-194.1921
1991-05-22,3,-318.36526
1991-05-22,4,218.90318
1991-05-22,5,-145.74408
1991-05-22,6,-74.501144
1991-05-22,7,214.34268
1991-05-22,8,47.082817
1991-05-22,9,49.01618
1991-05-23,0,-862.95667
1991-05-23,1,-270.78738
1991-05-23,2,-167.8174
1991-05-23,3,-262.29477
1991-05-23,4,154.88683
1991-05-23,5,107.06201
1991-05-23,6,-105.32088
1991-05-23,7,77.78245
1991-05-23,8,-14.068766
1991-05-23,9,71.27269
1991-05-24,0,-813.0504
1991-05-24,1,-439.6334
1991-05-24,2,-35.955597
1991-05-24,3,-34.963562
1991-05-24,4,-34.48453
1991-05-24,5,76.149994
1991-05-24,6,-123.36346
1991-05-24,7,-21.97145
1991-05-24,8,-30.03577
1991-05-24,9,181.69397
1991-05-25,0,-697.8717
1991-05-25,1,-234.94188
1991-05-25,2,-25.119406
1991-05-25,3,182.70522
1991-05-25,4,-43.498676
1991-05-25,5,-6.89399
1991-05-25,6,-340.2755
1991-05-25,7,67.08392
1991-05-25,8,-55.03623
1991-05-25,9,201.30678
1991-05-26,0,-778.75323
1991-05-26,1,-6.1577134
1991-05-26,2,111.94831
1991-05-26,3,152.88542
1991-05-26,4,-58.513046
1991-05-26,5,-26.928022
1991-05-26,6,-278.84866
1991-05-26,7,26.63432
1991-05-26,8,-36.598965
1991-05-26,9,-38.788258
1991-05-27,0,-916.66504
1991-05-27,1,18.752094
1991-05-27,2,311.30554
1991-05-27,3,275.12854
1991-05-27,4,49.365696
1991-05-27,5,-186.64272
1991-05-27,6,4.891158
1991-05-27,7,-106.047676
1991-05-27,8,136.987
1991-05-27,9,-52.325035
1991-05-28,0,-1012.21533
1991-05-28,1,-70.43519
1991-05-28,2,49.900864
1991-05-28,3,268.02026
1991-05-28,4,309.05695
1991-05-28,5,-115.59943
1991-05-28,6,4.0706825
1991-05-28,7,-84.774895
1991-05-28,8,254.5357
1991-05-28,9,21.692362
1991-05-29,0,-1056.8356
1991-05-29,1,-138.90492
1991-05-29,2,-72.26931
1991-05-29,3,128.73085
1991-05-29,4,279.89877
1991-05-29,5,97.540504
1991-05-29,6,-32.168793
1991-05-29,7,-29.175257
1991-05-29,8,114.06015
1991-05-29,9,-23.180445
1991-05-30,0,-779.22253
1991-05-30,1,306.71515
1991-05-30,2,122.148224
1991-05-30,3,295.33838
1991-05-30,4,-38.605976
1991-05-30,5,217.74222
1991-05-30,6,-179.81506
1991-05-30,7,92.25688
1991-05-30,8,-71.34897
1991-05-30,9,29.28905
1991-05-31,0,-516.4261
1991-05-31,1,434.64212
1991-05-31,2,411.68533
1991-05-31,3,-228.50911
1991-05-31,4,109.541214
1991-05-31,5,89.03148
1991-05-31,6,19.093544
1991-05-31,7,39.582615
1991-05-31,8,132.64728
1991-05-31,9,-189.20326
1991-06-01,0,-430.23166
1991-06-01,1,-39.631332
1991-06-01,2,64.35247
1991-06-01,3,-484.80026
1991-06-01,4,377.47418
1991-06-01,5,24.857111
1991-06-01,6,-16.10819
1991-06-01,7,105.81983
1991-06-01,8,236.52289
1991-06-01,9,27.442364
1992-05-17,0,-535.17865
1992-05-17,1,-320.5109
1992-05-17,2,193.67178
1992-05-17,3,-42.395508
1992-05-17,4,96.24581
1992-05-17,5,-212.09456
1992-05-17,6,245.49353
1992-05-17,7,178.9241
1992-05-17,8,-321.90625
1992-05-17,9,37.389927
1992-05-18,0,-409.8621
1992-05-18,1,-468.404
1992-05-18,2,-229.45396
1992-05-18,3,180.31459
1992-05-18,4,186.81262
1992-05-18,5,-365.5569
1992-05-18,6,82.586494
1992-05-18,7,221.27432
1992-05-18,8,-149.91685
1992-05-18,9,68.49018
1992-05-19,0,-427.9838
1992-05-19,1,-248.37694
1992-05-19,2,-588.0234
1992-05-19,3,108.15181
1992-05-19,4,96.051
1992-05-19,5,-185.31181
1992-05-19,6,-69.03246
1992-05-19,7,216.83432
1992-05-19,8,-242.3963
1992-05-19,9,29.222986
1992-05-20,0,-863.2239
1992-05-20,1,9.122777
1992-05-20,2,-504.72385
1992-05-20,3,-68.64371
1992-05-20,4,-51.378944
1992-05-20,5,-350.98505
1992-05-20,6,-110.23114
1992-05-20,7,168.79012
1992-05-20,8,-106.50265
1992-05-20,9,189.521
1992-05-21,0,-1173.786
1992-05-21,1,-24.145634
1992-05-21,2,-316.05334
1992-05-21,3,-373.0457
1992-05-21,4,-170.48802
1992-05-21,5,-198.76422
1992-05-21,6,-56.69363
1992-05-21,7,167.88907
1992-05-21,8,57.498814
1992-05-21,9,286.88834
1992-05-22,0,-1102.276
1992-05-22,1,-401.95547
1992-05-22,2,-136.86574
1992-05-22,3,-556.64417
1992-05-22,4,-202.25871
1992-05-22,5,-159.63
1992-05-22,6,138.33107
1992-05-22,7,175.36572
1992-05-22,8,126.47842
1992-05-22,9,265.1977
1992-05-23,0,-644.8263
1992-05-23,1,-671.72754
1992-05-23,2,-181.74438
1992-05-23,3,-370.31146
1992-05-23,4,-49.60464
1992-05-23,5,-244.3268
1992-05-23,6,258.99408
1992-05-23,7,273.97928
1992-05-23,8,58.84523
1992-05-23,9,270.51788
1992-05-24,0,0.1687915
1992-05-24,1,-559.93414
1992-05-24,2,-161.5596
1992-05-24,3,-398.63068
1992-05-24,4,157.81
1992-05-24,5,-131.6446
1992-05-24,6,294.95435
1992-05-24,7,440.80853
1992-05-24,8,37.0663
1992-05-24,9,99.538246
1992-05-25,0,650.66864
1992-05-25,1,-305.52832
1992-05-25,2,96.62799
1992-05-25,3,-405.1044
1992-05-25,4,130.38605
1992-05-25,5,-15.847777
1992-05-25,6,315.65396
1992-05-25,7,319.10867
1992-05-25,8,-122.24789
1992-05-25,9,-16.51947
1992-05-26,0,848.14233
1992-05-26,1,-92.09915
1992-05-26,2,372.6705
1992-05-26,3,-305.68872
1992-05-26,4,-64.29286
1992-05-26,5,-166.93365
1992-05-26,6,35.72179
1992-05-26,7,145.87526
1992-05-26,8,-240.91373
1992-05-26,9,124.77689
1992-05-27,0,1041.06
1992-05-27,1,119.89856
1992-05-27,2,324.65985
1992-05-27,3,-325.80087
1992-05-27,4,-177.91733
1992-05-27,5,-94.903275
1992-05-27,6,-68.10195
1992-05-27,7,132.24811
1992-05-27,8,28.722895
1992-05-27,9,-7.163659
1992-05-28,0,992.60394
1992-05-28,1,289.17554
1992-05-28,2,130.37416
1992-05-28,3,-555.38153
1992-05-28,4,-216.13107
1992-05-28,5,45.969555
1992-05-28,6,-89.4011
1992-05-28,7,148.61687
1992-05-28,8,-11.660514
1992-05-28,9,-49.024864
1992-05-29,0,455.21854
1992-05-29,1,100.30991
1992-05-29,2,20.035982
1992-05-29,3,-572.6322
1992-05-29,4,-269.70294
1992-05-29,5,77.51227
1992-05-29,6,-132.33723
1992-05-29,7,152.61682
1992-05-29,8,-55.91982
1992-05-29,9,-58.40224
1992-05-30,0,-32.981644
1992-05-30,1,-253.64877
1992-05-30,2,266.3662
1992-05-30,3,-509.57837
1992-05-30,4,-312.06055
1992-05-30,5,-64.905396
1992-05-30,6,-92.05011
1992-05-30,7,49.998306
1992-05-30,8,32.80315
1992-05-30,9,58.465984
1992-05-31,0,-128.43753
1992-05-31,1,-579.54
1992-05-31,2,199.49983
1992-05-31,3,-387.96643
1992-05-31,4,-146.15985
1992-05-31,5,-80.98013
1992-05-31,6,-7.2184124
1992-05-31,7,-34.173504
1992-05-31,8,242.64362
1992-05-31,9,140.78996
1992-06-01,0,64.64259
1992-06-01,1,-725.2375
1992-06-01,2,-15.367936
1992-06-01,3,-458.2113
1992-06-01,4,-48.108486
1992-06-01,5,115.06288
1992-06-01,6,-31.075565
1992-06-01,7,-82.24674
1992-06-01,8,99.64357
1992-06-01,9,43.633324
