date,mode,pcs,tor
1991-05-30,4,-38.60612,True
1991-05-31,0,-516.42596,False
1991-05-31,1,434.64212,False
1991-05-31,2,411.68524,False
1991-05-31,3,-228.50897,False
1991-05-31,4,109.54106,False
1992-05-17,0,-535.1785,False
1992-05-17,1,-320.51096,False
1992-05-17,2,193.67169,False
1992-05-17,3,-42.39539,False
1992-05-17,4,96.24567,False
1992-05-18,0,-409.86197,False
1992-05-18,1,-468.40405,False
1992-05-18,2,-229.45406,False
1992-05-18,3,180.31473,False
1992-05-18,4,186.81248,False
1992-05-19,0,-427.9837,False
1992-05-19,1,-248.37698,False
1992-05-19,2,-588.02344,False
1992-05-19,3,108.15194,False
1992-05-19,4,96.05089,False
1992-05-20,0,-863.2238,False
1992-05-20,1,9.122732,False
1992-05-20,2,-504.72394,False
1992-05-20,3,-68.643585,False
1992-05-20,4,-51.379078,False
1992-05-21,0,-1173.7859,False
1992-05-21,1,-24.145672,False
1992-05-21,2,-316.0534,False
1992-05-21,3,-373.04556,False
1992-05-21,4,-170.48816,False
1992-05-22,0,-1102.2759,True
1992-05-22,1,-401.95554,True
1992-05-22,2,-136.86584,True
1992-05-22,3,-556.64404,True
1992-05-22,4,-202.25885,True
1992-05-23,0,-644.8261,False
1992-05-23,1,-671.72754,False
1992-05-23,2,-181.74448,False
1992-05-23,3,-370.31134,False
1992-05-23,4,-49.60477,False
1992-05-24,0,0.168915,True
1992-05-24,1,-559.9342,True
1992-05-24,2,-161.5597,True
1992-05-24,3,-398.63055,True
1992-05-24,4,157.80986,True
1992-05-25,0,650.66876,False
1992-05-25,1,-305.52838,False
1992-05-25,2,96.627914,False
1992-05-25,3,-405.10425,False
1992-05-25,4,130.3859,False
1992-05-26,0,848.1424,False
1992-05-26,1,-92.099205,False
1992-05-26,2,372.6704,False
1992-05-26,3,-305.6886,False
1992-05-26,4,-64.292984,False
1992-05-27,0,1041.0603,True
1992-05-27,1,119.89852,True
1992-05-27,2,324.65976,True
1992-05-27,3,-325.80075,True
1992-05-27,4,-177.91747,True
1992-05-28,0,992.60406,False
1992-05-28,1,289.1755,False
1992-05-28,2,130.37407,False
1992-05-28,3,-555.3814,False
1992-05-28,4,-216.13123,False
1992-05-29,0,455.21866,False
1992-05-29,1,100.30987,False
1992-05-29,2,20.03589,False
1992-05-29,3,-572.63214,False
1992-05-29,4,-269.70312,False
1992-05-30,0,-32.981518,False
1992-05-30,1,-253.6488,False
1992-05-30,2,266.36612,False
1992-05-30,3,-509.57822,False
1992-05-30,4,-312.0607,False
1992-05-31,0,-128.43741,True
1992-05-31,1,-579.54004,True
1992-05-31,2,199.49973,True
1992-05-31,3,-387.96628,True
1992-05-31,4,-146.16002,True
1993-05-17,0,1011.0493,True
1993-05-17,1,179.5249,True
1993-05-17,2,288.38797,True
1993-05-17,3,144.46211,True
1993-05-17,4,410.80728,True
1993-05-18,0,991.90125,False
1993-05-18,1,178.3539,False
1993-05-18,2,287.5887,False
1993-05-18,3,33.412548,False
1993-05-18,4,410.58148,False
1993-05-19,0,1124.017,False
1993-05-19,1,54.794357,False
1993-05-19,2,347.51,False
1993-05-19,3,63.526665,False
1993-05-19,4,9.197888,False
1993-05-20,0,1351.0063,False
1993-05-20,1,289.35287,False
1993-05-20,2,283.6341,False
1993-05-20,3,-30.154861,False
1993-05-20,4,-399.66483,False
1993-05-21,0,1328.358,False
1993-05-21,1,628.98975,False
1993-05-21,2,105.7188,False
1993-05-21,3,10.839573,False
1993-05-21,4,-542.4534,False
1993-05-22,0,1038.1666,True
1993-05-22,1,590.72107,True
1993-05-22,2,-190.07288,True
1993-05-22,3,-126.37783,True
1993-05-22,4,-314.78824,True
1993-05-23,0,668.8696,False
1993-05-23,1,385.3901,False
1993-05-23,2,-40.16828,False
1993-05-23,3,-406.0088,False
1993-05-23,4,-22.214724,False
1993-05-24,0,280.3746,False
1993-05-24,1,164.82019,False
1993-05-24,2,300.81573,False
1993-05-24,3,-184.0513,False
1993-05-24,4,21.851542,False
1993-05-25,0,297.06915,False
1993-05-25,1,-54.98397,False
1993-05-25,2,272.2854,False
1993-05-25,3,207.84032,False
1993-05-25,4,108.24685,False
1993-05-26,0,206.71152,False
1993-05-26,1,18.914326,False
1993-05-26,2,-30.655231,False
1993-05-26,3,306.04977,False
1993-05-26,4,210.88644,False
1993-05-27,0,235.0675,False
1993-05-27,1,303.70435,False
1993-05-27,2,-263.71085,False
1993-05-27,3,185.19952,False
1993-05-27,4,396.78375,False
1993-05-28,0,-41.89452,False
1993-05-28,1,265.9826,False
1993-05-28,2,-250.0757,False
1993-05-28,3,123.72934,False
1993-05-28,4,464.33722,False
1993-05-29,0,-105.74139,False
1993-05-29,1,160.26135,False
1993-05-29,2,-195.74483,False
1993-05-29,3,221.65268,False
1993-05-29,4,441.11295,False
1993-05-30,0,170.61272,False
1993-05-30,1,-86.251595,False
1993-05-30,2,-389.1988,False
1993-05-30,3,175.1355,False
1993-05-30,4,290.9176,False
1993-05-31,0,302.61002,False
1993-05-31,1,-170.39268,False
1993-05-31,2,-188.12721,False
1993-05-31,3,309.50436,False
1993-05-31,4,-48.427216,False
1994-05-17,0,-153.89911,False
1994-05-17,1,1022.29,False
1994-05-17,2,-500.7511,False
1994-05-17,3,-64.03691,False
1994-05-17,4,-91.56661,False
1994-05-18,0,-285.36954,False
1994-05-18,1,916.7642,False
1994-05-18,2,-759.2563,False
1994-05-18,3,-268.70166,False
1994-05-18,4,73.20244,False
1994-05-19,0,-168.85713,False
1994-05-19,1,608.052,False
1994-05-19,2,-1076.2246,False
1994-05-19,3,-550.8951,False
1994-05-19,4,-148.05753,False
1994-05-20,0,-189.61191,False
1994-05-20,1,560.0229,False
1994-05-20,2,-865.82574,False
1994-05-20,3,-688.39685,False
1994-05-20,4,-479.00476,False
1994-05-21,0,-330.10413,False
1994-05-21,1,491.12048,False
1994-05-21,2,-563.838,False
1994-05-21,3,-530.9572,False
1994-05-21,4,-547.1289,False
1994-05-22,0,-522.3169,False
1994-05-22,1,205.34222,False
1994-05-22,2,-376.53763,False
1994-05-22,3,-195.816,False
1994-05-22,4,-301.23682,False
1994-05-23,0,-304.56992,False
1994-05-23,1,-61.68578,False
1994-05-23,2,-414.79834,False
1994-05-23,3,-182.56606,False
1994-05-23,4,49.965416,False
1994-05-24,0,208.34712,False
1994-05-24,1,-257.4142,False
1994-05-24,2,-366.45663,False
1994-05-24,3,-146.9294,False
1994-05-24,4,361.7063,False
1994-05-25,0,480.0021,True
1994-05-25,1,-255.02884,True
1994-05-25,2,-15.67721,True
1994-05-25,3,-154.32555,True
1994-05-25,4,346.8307,True
1994-05-26,0,760.75214,True
1994-05-26,1,120.71823,True
1994-05-26,2,226.19331,True
1994-05-26,3,-204.51747,True
1994-05-26,4,206.43114,True
1994-05-27,0,877.60425,False
1994-05-27,1,385.9335,False
1994-05-27,2,-6.4789886,False
1994-05-27,3,-58.675148,False
1994-05-27,4,104.54808,False
1994-05-28,0,863.3467,False
1994-05-28,1,452.5033,False
1994-05-28,2,-299.538,False
1994-05-28,3,46.48655,False
1994-05-28,4,222.54846,False
1994-05-29,0,470.54266,True
1994-05-29,1,261.84952,True
1994-05-29,2,-319.36072,True
1994-05-29,3,313.48843,True
1994-05-29,4,121.00924,True
1994-05-30,0,-80.566055,False
