date,mode,pcs
1987-05-30,3,-128.33653
1987-05-30,4,5.910303
1987-05-31,0,-719.84906
1987-05-31,1,-43.887962
1987-05-31,2,16.978727
1987-05-31,3,171.45972
1987-05-31,4,-240.14644
1987-06-01,0,-593.29755
1987-06-01,1,-91.06807
1987-06-01,2,152.16159
1987-06-01,3,186.17375
1987-06-01,4,-185.37125
1988-05-17,0,292.17557
1988-05-17,1,398.29272
1988-05-17,2,-400.59717
1988-05-17,3,327.1289
1988-05-17,4,-383.23944
1988-05-18,0,-151.07713
1988-05-18,1,434.6043
1988-05-18,2,-285.83124
1988-05-18,3,-193.53441
1988-05-18,4,-392.7707
1988-05-19,0,-400.85056
1988-05-19,1,126.51525
1988-05-19,2,-75.79545
1988-05-19,3,-524.0279
1988-05-19,4,-557.1658
1988-05-20,0,-267.64066
1988-05-20,1,-136.68091
1988-05-20,2,109.230865
1988-05-20,3,-648.5406
1988-05-20,4,-509.02347
1988-05-21,0,-144.3282
1988-05-21,1,-397.6351
1988-05-21,2,160.17369
1988-05-21,3,-558.5435
1988-05-21,4,-343.9413
1988-05-22,0,10.687692
1988-05-22,1,-591.6984
1988-05-22,2,78.27352
1988-05-22,3,-464.74796
1988-05-22,4,-253.79044
1988-05-23,0,-29.024778
1988-05-23,1,-331.22958
1988-05-23,2,-127.50885
1988-05-23,3,-322.13898
1988-05-23,4,-279.947
1988-05-24,0,352.52524
1988-05-24,1,-146.23973
1988-05-24,2,-96.82462
1988-05-24,3,-55.811897
1988-05-24,4,-42.517982
1988-05-25,0,562.71765
1988-05-25,1,-45.654137
1988-05-25,2,-289.84833
1988-05-25,3,34.094376
1988-05-25,4,12.4433565
1988-05-26,0,485.81226
1988-05-26,1,-125.71049
1988-05-26,2,-565.92896
1988-05-26,3,-19.986483
1988-05-26,4,-191.88098
1988-05-27,0,38.925144
1988-05-27,1,-15.582182
1988-05-27,2,-429.80847
1988-05-27,3,178.43205
1988-05-27,4,-60.56872
1988-05-28,0,-356.1481
1988-05-28,1,-39.60802
1988-05-28,2,-143.28589
1988-05-28,3,79.89794
1988-05-28,4,-228.43459
1988-05-29,0,-526.7542
1988-05-29,1,560.6255
1988-05-29,2,-326.97437
1988-05-29,3,204.99574
1988-05-29,4,-419.35062
1988-05-30,0,-799.5535
1988-05-30,1,831.2787
1988-05-30,2,-3.6700091
1988-05-30,3,-467.56363
1988-05-30,4,-120.44427
1988-05-31,0,-889.06573
1988-05-31,1,325.26196
1988-05-31,2,-70.258995
1988-05-31,3,-608.6258
1988-05-31,4,18.358986
1988-06-01,0,-633.0213
1988-06-01,1,220.5216
1988-06-01,2,-279.7019
1988-06-01,3,-182.41618
1988-06-01,4,-65.661476
1989-05-17,0,-96.80357
1989-05-17,1,431.49997
1989-05-17,2,142.86421
1989-05-17,3,-799.9528
1989-05-17,4,-339.7106
1989-05-18,0,-516.63824
1989-05-18,1,347.7085
1989-05-18,2,-46.259563
1989-05-18,3,-220.77185
1989-05-18,4,-506.79596
1989-05-19,0,-719.72516
1989-05-19,1,191.96832
1989-05-19,2,135.02806
1989-05-19,3,-22.927542
1989-05-19,4,-573.75684
1989-05-20,0,-411.39175
1989-05-20,1,-161.21004
1989-05-20,2,304.18274
1989-05-20,3,217.73119
1989-05-20,4,-449.45337
1989-05-21,0,-64.428795
1989-05-21,1,-103.89013
1989-05-21,2,62.002323
1989-05-21,3,541.58936
1989-05-21,4,-318.06052
1989-05-22,0,95.07222
1989-05-22,1,103.211784
1989-05-22,2,-60.984478
1989-05-22,3,553.3939
1989-05-22,4,-177.02905
1989-05-23,0,90.94663
1989-05-23,1,222.32849
1989-05-23,2,-176.32278
1989-05-23,3,685.1938
1989-05-23,4,-291.6709
1989-05-24,0,-23.106949
1989-05-24,1,596.4576
1989-05-24,2,-98.06369
1989-05-24,3,738.2231
1989-05-24,4,-439.1324
1989-05-25,0,-59.924873
1989-05-25,1,634.31604
1989-05-25,2,403.48264
1989-05-25,3,360.37384
1989-05-25,4,-226.28525
1989-05-26,0,-64.27382
1989-05-26,1,204.6822
1989-05-26,2,853.74225
1989-05-26,3,317.46878
1989-05-26,4,-52.83595
1989-05-27,0,-52.131424
1989-05-27,1,-42.15567
1989-05-27,2,424.68057
1989-05-27,3,675.3689
1989-05-27,4,164.88193
1989-05-28,0,-6.482627
1989-05-28,1,253.5272
1989-05-28,2,-191.99474
1989-05-28,3,691.5417
1989-05-28,4,331.34332
1989-05-29,0,-322.86902
1989-05-29,1,271.08533
1989-05-29,2,-327.30447
1989-05-29,3,410.6657
1989-05-29,4,331.50397
1989-05-30,0,-531.9745
1989-05-30,1,88.15575
1989-05-30,2,-1.1964757
1989-05-30,3,169.61623
1989-05-30,4,479.49252
1989-05-31,0,-653.5293
1989-05-31,1,-190.24133
1989-05-31,2,210.03386
1989-05-31,3,-10.231523
1989-05-31,4,492.13834
1989-06-01,0,-682.36993
1989-06-01,1,-595.0091
1989-06-01,2,188.6584
1989-06-01,3,-7.2875724
1989-06-01,4,555.2512
1990-05-17,0,62.345474
1990-05-17,1,203.0573
1990-05-17,2,742.1959
1990-05-17,3,287.30597
1990-05-17,4,-35.109386
1990-05-18,0,720.66254
1990-05-18,1,562.9185
1990-05-18,2,551.6168
1990-05-18,3,447.8519
1990-05-18,4,-10.789621
1990-05-19,0,728.9689
1990-05-19,1,971.21674
1990-05-19,2,178.69247
1990-05-19,3,111.274315
1990-05-19,4,214.9863
1990-05-20,0,202.34943
1990-05-20,1,1163.6387
1990-05-20,2,373.8883
1990-05-20,3,60.16351
1990-05-20,4,37.08444
1990-05-21,0,31.75331
1990-05-21,1,637.4633
1990-05-21,2,117.782974
1990-05-21,3,199.56908
1990-05-21,4,-225.42702
1990-05-22,0,242.53523
1990-05-22,1,295.24542
1990-05-22,2,-258.32263
1990-05-22,3,330.89444
1990-05-22,4,-207.7025
1990-05-23,0,360.84802
1990-05-23,1,366.67065
1990-05-23,2,-473.68808
1990-05-23,3,293.94827
1990-05-23,4,-240.32672
1990-05-24,0,261.21344
1990-05-24,1,753.5269
1990-05-24,2,-434.62158
1990-05-24,3,156.31032
1990-05-24,4,-199.01086
1990-05-25,0,113.291504
1990-05-25,1,759.38495
1990-05-25,2,-175.34583
1990-05-25,3,-56.605434
1990-05-25,4,-162.67084
1990-05-26,0,-31.505457
1990-05-26,1,469.4493
1990-05-26,2,-51.557064
1990-05-26,3,123.07997
1990-05-26,4,-63.488647
1990-05-27,0,167.73608
1990-05-27,1,419.29947
1990-05-27,2,6.2095056
1990-05-27,3,89.54919
1990-05-27,4,-118.49739
1990-05-28,0,173.98994
1990-05-28,1,648.9107
1990-05-28,2,-239.49097
1990-05-28,3,-37.32535
1990-05-28,4,-176.68884
1990-05-29,0,168.30856
1990-05-29,1,645.70917
1990-05-29,2,7.262806
1990-05-29,3,-237.97061
1990-05-29,4,-29.684254
1990-05-30,0,271.8145
1990-05-30,1,639.1353
1990-05-30,2,-78.869736
1990-05-30,3,-156.06963
1990-05-30,4,-91.11987
1990-05-31,0,214.07083
1990-05-31,1,943.68054
1990-05-31,2,-326.2224
1990-05-31,3,117.83491
1990-05-31,4,161.99281
1990-06-01,0,-278.9438
1990-06-01,1,750.8154
1990-06-01,2,-116.78171
1990-06-01,3,105.50268
1990-06-01,4,240.07556
1991-05-17,0,-550.9694
1991-05-17,1,215.99402
1991-05-17,2,47.928814
1991-05-17,3,31.75427
1991-05-17,4,28.68019
1991-05-18,0,-514.9015
1991-05-18,1,410.20987
1991-05-18,2,-47.745953
1991-05-18,3,-37.25839
1991-05-18,4,260.98706
1991-05-19,0,-774.9177
1991-05-19,1,175.07005
1991-05-19,2,-405.06888
