date,mode,pcs
2016-05-31,0,74.7715
2016-05-31,1,-423.6258
2016-05-31,2,164.39986
2016-05-31,3,-106.157616
2016-05-31,4,73.44439
2016-06-01,0,147.58282
2016-06-01,1,-485.95142
2016-06-01,2,203.58226
2016-06-01,3,-72.591286
2016-06-01,4,272.46
2017-05-17,0,666.5242
2017-05-17,1,538.1463
2017-05-17,2,513.6623
2017-05-17,3,-17.57935
2017-05-17,4,5.134391
2017-05-19,0,424.137
2017-05-19,1,-163.26654
2017-05-19,2,655.70593
2017-05-19,3,-485.81387
2017-05-19,4,123.399574
2017-05-20,0,293.0679
2017-05-20,1,-336.87177
2017-05-20,2,429.7658
2017-05-20,3,-514.3058
2017-05-20,4,153.2125
2017-05-27,0,-73.80794
2017-05-27,1,-72.9967
2017-05-27,2,137.59854
2017-05-27,3,-186.63002
2017-05-27,4,-136.29295
2018-05-19,0,698.7871
2018-05-19,1,-514.5089
2018-05-19,2,180.68925
2018-05-19,3,-28.103432
2018-05-19,4,63.59735
2018-05-20,0,424.47922
2018-05-20,1,-379.52954
2018-05-20,2,227.03197
2018-05-20,3,-163.33049
2018-05-20,4,-198.5529
2018-05-29,0,432.69998
2018-05-29,1,-676.86615
2018-05-29,2,-224.14447
2018-05-29,3,-128.82666
2018-05-29,4,-18.994707
2018-05-30,0,630.4762
2018-05-30,1,-335.8891
2018-05-30,2,-65.657906
2018-05-30,3,209.5198
2018-05-30,4,-68.911644
1985-05-17,0,-504.28497
1985-05-17,1,-153.139
1985-05-17,2,-255.37453
1985-05-17,3,98.23211
1985-05-17,4,199.07082
1985-05-18,0,-1162.2966
1985-05-18,1,206.8175
1985-05-18,2,-242.04951
1985-05-18,3,41.591244
1985-05-18,4,487.60986
1985-05-19,0,-1253.4635
1985-05-19,1,482.2954
1985-05-19,2,1.591889
1985-05-19,3,-169.30307
1985-05-19,4,545.12146
1985-05-20,0,-749.1961
1985-05-20,1,393.09863
1985-05-20,2,380.22827
1985-05-20,3,-326.40335
1985-05-20,4,156.9361
1985-05-22,0,-327.2828
1985-05-22,1,-479.75668
1985-05-22,2,-40.57139
1985-05-22,3,-327.4849
1985-05-22,4,62.655502
1985-05-23,0,-330.50412
1985-05-23,1,-457.36932
1985-05-23,2,-134.44783
1985-05-23,3,-214.62248
1985-05-23,4,25.566046
1985-05-24,0,-417.5376
1985-05-24,1,-321.32114
1985-05-24,2,-362.33228
1985-05-24,3,-58.384567
1985-05-24,4,34.21272
1985-05-25,0,-417.10028
1985-05-25,1,-134.28062
1985-05-25,2,-398.5426
1985-05-25,3,109.82001
1985-05-25,4,31.157078
1985-05-26,0,-454.5401
1985-05-26,1,212.80086
1985-05-26,2,-359.26187
1985-05-26,3,23.369913
1985-05-26,4,31.191816
1985-05-27,0,-212.87115
1985-05-27,1,284.47876
1985-05-27,2,-43.25771
1985-05-27,3,4.804159
1985-05-27,4,-19.834877
1985-05-29,0,-273.38672
1985-05-29,1,697.707
1985-05-29,2,-26.983389
1985-05-29,3,182.56525
1985-05-29,4,-206.19307
1985-05-31,0,-27.605965
1985-05-31,1,697.9505
1985-05-31,2,310.21298
1985-05-31,3,-14.717822
1985-05-31,4,-60.859238
1985-06-01,0,-167.79782
1985-06-01,1,770.11957
1985-06-01,2,359.51495
1985-06-01,3,-98.49728
1985-06-01,4,-246.66862
1986-05-18,0,96.07808
1986-05-18,1,-618.91364
1986-05-18,2,425.7231
1986-05-18,3,99.654106
1986-05-18,4,214.5963
1986-05-19,0,-15.908324
1986-05-19,1,-528.5929
1986-05-19,2,406.0483
1986-05-19,3,262.20926
1986-05-19,4,169.18065
1986-05-20,0,-4.933646
1986-05-20,1,-299.44327
1986-05-20,2,125.52583
